reading_id,sensor_id,site_id,sensor_type,timestamp,value,unit,ec_limit,is_exceedance,exceedance_pct_above_limit,weather_conditions,nearest_blast_time,dust_suppression_active
ENV00002416,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-09T15:00:00,54.2,ug/m3,150,False,0,Windy,13:00,True
ENV00002417,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-09T16:00:00,63.9,ug/m3,150,False,0,Windy,13:00,False
ENV00002418,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-09T17:00:00,55.3,ug/m3,150,False,0,Hazy,13:00,True
ENV00002419,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-09T18:00:00,47.9,ug/m3,150,False,0,Windy,13:00,True
ENV00002420,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-09T19:00:00,52.0,ug/m3,150,False,0,Clear,13:00,False
ENV00002421,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-09T20:00:00,64.0,ug/m3,150,False,0,Clear,13:00,False
ENV00002422,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-09T21:00:00,54.5,ug/m3,150,False,0,Clear,13:00,False
ENV00002423,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-09T22:00:00,48.2,ug/m3,150,False,0,Clear,13:00,True
ENV00002424,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-09T23:00:00,72.0,ug/m3,150,False,0,Windy,13:00,True
ENV00002425,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T00:00:00,81.8,ug/m3,100,False,0,Windy,13:00,False
ENV00002426,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T01:00:00,85.5,ug/m3,100,False,0,Hazy,13:00,False
ENV00002427,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T02:00:00,80.4,ug/m3,100,False,0,Windy,13:00,False
ENV00002428,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T03:00:00,85.1,ug/m3,100,False,0,Clear,13:00,True
ENV00002429,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T04:00:00,89.8,ug/m3,100,False,0,Windy,13:00,True
ENV00002430,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T05:00:00,86.2,ug/m3,100,False,0,Hazy,13:00,True
ENV00002431,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T06:00:00,82.4,ug/m3,100,False,0,Windy,13:00,True
ENV00002432,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T07:00:00,81.4,ug/m3,100,False,0,Windy,13:00,False
ENV00002433,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T08:00:00,80.1,ug/m3,100,False,0,Clear,13:00,True
ENV00002434,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T09:00:00,82.0,ug/m3,100,False,0,Hazy,13:00,True
ENV00002435,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T10:00:00,94.8,ug/m3,100,False,0,Windy,13:00,True
ENV00002436,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T11:00:00,95.5,ug/m3,100,False,0,Windy,13:00,True
ENV00002437,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T12:00:00,91.9,ug/m3,100,False,0,Hazy,13:00,True
ENV00002438,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T13:00:00,94.2,ug/m3,100,False,0,Windy,13:00,True
ENV00002439,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T14:00:00,88.6,ug/m3,100,False,0,Hazy,13:00,True
ENV00002440,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T15:00:00,82.7,ug/m3,100,False,0,Hazy,13:00,False
ENV00002441,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T16:00:00,85.2,ug/m3,100,False,0,Clear,13:00,True
ENV00002442,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T17:00:00,92.2,ug/m3,100,False,0,Windy,13:00,True
ENV00002443,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T18:00:00,95.2,ug/m3,100,False,0,Hazy,13:00,False
ENV00002444,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T19:00:00,89.6,ug/m3,100,False,0,Hazy,13:00,False
ENV00002445,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T20:00:00,80.8,ug/m3,100,False,0,Hazy,13:00,True
ENV00002446,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T21:00:00,87.4,ug/m3,100,False,0,Clear,13:00,True
ENV00002447,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T22:00:00,91.9,ug/m3,100,False,0,Windy,13:00,False
ENV00002448,SEN_SITE_B_PM10,SITE_B,PM10,2026-06-09T23:00:00,86.8,ug/m3,100,False,0,Clear,13:00,True
ENV00002449,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T00:00:00,81.2,dB,85,False,0,Clear,13:00,True
ENV00002450,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T01:00:00,71.8,dB,85,False,0,Hazy,13:00,True
ENV00002451,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T02:00:00,80.2,dB,85,False,0,Hazy,13:00,True
ENV00002452,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T03:00:00,77.2,dB,85,False,0,Hazy,13:00,False
ENV00002453,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T04:00:00,68.8,dB,85,False,0,Hazy,13:00,True
ENV00002454,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T05:00:00,79.0,dB,85,False,0,Clear,13:00,True
ENV00002455,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T06:00:00,77.9,dB,85,False,0,Hazy,13:00,False
ENV00002456,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T07:00:00,74.5,dB,85,False,0,Windy,13:00,False
ENV00002457,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T08:00:00,78.1,dB,85,False,0,Clear,13:00,False
ENV00002458,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T09:00:00,69.9,dB,85,False,0,Hazy,13:00,True
ENV00002459,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T10:00:00,70.0,dB,85,False,0,Windy,13:00,False
ENV00002460,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T11:00:00,71.0,dB,85,False,0,Hazy,13:00,False
ENV00002461,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T12:00:00,69.1,dB,85,False,0,Windy,13:00,False
ENV00002462,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T13:00:00,65.7,dB,85,False,0,Hazy,13:00,False
ENV00002463,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T14:00:00,72.9,dB,85,False,0,Hazy,13:00,True
ENV00002464,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T15:00:00,67.8,dB,85,False,0,Clear,13:00,False
ENV00002465,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T16:00:00,71.7,dB,85,False,0,Hazy,13:00,True
ENV00002466,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T17:00:00,81.3,dB,85,False,0,Windy,13:00,False
ENV00002467,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T18:00:00,81.1,dB,85,False,0,Windy,13:00,True
ENV00002468,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T19:00:00,71.5,dB,85,False,0,Clear,13:00,False
ENV00002469,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T20:00:00,72.5,dB,85,False,0,Hazy,13:00,False
ENV00002470,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T21:00:00,67.0,dB,85,False,0,Clear,13:00,True
ENV00002471,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T22:00:00,64.5,dB,85,False,0,Hazy,13:00,True
ENV00002472,SEN_SITE_B_Noise,SITE_B,Noise,2026-06-09T23:00:00,62.0,dB,85,False,0,Clear,13:00,True
ENV00002473,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T00:00:00,8.2,pH,8.5,False,0,Hazy,13:00,True
ENV00002474,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T01:00:00,7.7,pH,8.5,False,0,Hazy,13:00,False
ENV00002475,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T02:00:00,7.6,pH,8.5,False,0,Clear,13:00,True
ENV00002476,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T03:00:00,7.8,pH,8.5,False,0,Clear,13:00,False
ENV00002477,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T04:00:00,7.8,pH,8.5,False,0,Clear,13:00,False
ENV00002478,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T05:00:00,8.2,pH,8.5,False,0,Clear,13:00,True
ENV00002479,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T06:00:00,7.3,pH,8.5,False,0,Hazy,13:00,False
ENV00002480,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T07:00:00,6.9,pH,8.5,False,0,Hazy,13:00,False
ENV00002481,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T08:00:00,7.0,pH,8.5,False,0,Windy,13:00,True
ENV00002482,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T09:00:00,7.9,pH,8.5,False,0,Hazy,13:00,True
ENV00002483,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T10:00:00,7.4,pH,8.5,False,0,Clear,13:00,True
ENV00002484,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T11:00:00,8.0,pH,8.5,False,0,Clear,13:00,True
ENV00002485,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T12:00:00,8.0,pH,8.5,False,0,Hazy,13:00,True
ENV00002486,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T13:00:00,7.9,pH,8.5,False,0,Windy,13:00,False
ENV00002487,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T14:00:00,7.1,pH,8.5,False,0,Windy,13:00,True
ENV00002488,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T15:00:00,7.0,pH,8.5,False,0,Hazy,13:00,False
ENV00002489,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T16:00:00,7.5,pH,8.5,False,0,Clear,13:00,False
ENV00002490,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T17:00:00,7.1,pH,8.5,False,0,Clear,13:00,True
ENV00002491,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T18:00:00,6.9,pH,8.5,False,0,Hazy,13:00,True
ENV00002492,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T19:00:00,7.6,pH,8.5,False,0,Windy,13:00,False
ENV00002493,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T20:00:00,7.7,pH,8.5,False,0,Hazy,13:00,True
ENV00002494,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T21:00:00,8.1,pH,8.5,False,0,Hazy,13:00,False
ENV00002495,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T22:00:00,8.1,pH,8.5,False,0,Hazy,13:00,True
ENV00002496,SEN_SITE_B_Water_pH,SITE_B,Water_pH,2026-06-09T23:00:00,7.2,pH,8.5,False,0,Hazy,13:00,True
ENV00002497,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T00:00:00,69.0,ug/m3,150,False,0,Clear,13:00,True
ENV00002498,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T01:00:00,52.1,ug/m3,150,False,0,Clear,13:00,True
ENV00002499,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T02:00:00,62.6,ug/m3,150,False,0,Hazy,13:00,False
ENV00002500,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T03:00:00,46.7,ug/m3,150,False,0,Windy,13:00,True
ENV00002501,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T04:00:00,64.7,ug/m3,150,False,0,Hazy,13:00,False
ENV00002502,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T05:00:00,69.1,ug/m3,150,False,0,Clear,13:00,False
ENV00002503,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T06:00:00,70.5,ug/m3,150,False,0,Clear,13:00,True
ENV00002504,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T07:00:00,47.7,ug/m3,150,False,0,Windy,13:00,False
ENV00002505,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T08:00:00,64.9,ug/m3,150,False,0,Hazy,13:00,False
ENV00002506,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T09:00:00,59.6,ug/m3,150,False,0,Clear,13:00,True
ENV00002507,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T10:00:00,53.4,ug/m3,150,False,0,Clear,13:00,True
ENV00002508,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T11:00:00,47.9,ug/m3,150,False,0,Hazy,13:00,False
ENV00002509,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T12:00:00,47.4,ug/m3,150,False,0,Hazy,13:00,True
ENV00002510,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T13:00:00,57.4,ug/m3,150,False,0,Windy,13:00,False
ENV00002511,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T14:00:00,57.5,ug/m3,150,False,0,Windy,13:00,True
ENV00002512,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T15:00:00,62.3,ug/m3,150,False,0,Windy,13:00,True
ENV00002513,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T16:00:00,77.3,ug/m3,150,False,0,Hazy,13:00,False
ENV00002514,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T17:00:00,60.1,ug/m3,150,False,0,Hazy,13:00,True
ENV00002515,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T18:00:00,69.5,ug/m3,150,False,0,Windy,13:00,True
ENV00002516,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T19:00:00,59.0,ug/m3,150,False,0,Clear,13:00,True
ENV00002517,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T20:00:00,76.8,ug/m3,150,False,0,Clear,13:00,True
ENV00002518,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T21:00:00,62.1,ug/m3,150,False,0,Hazy,13:00,False
ENV00002519,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T22:00:00,59.4,ug/m3,150,False,0,Clear,13:00,True
ENV00002520,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-09T23:00:00,78.9,ug/m3,150,False,0,Hazy,13:00,True
ENV00002521,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T00:00:00,64.6,ug/m3,100,False,0,Windy,13:00,True
ENV00002522,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T01:00:00,59.3,ug/m3,100,False,0,Hazy,13:00,True
ENV00002523,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T02:00:00,43.0,ug/m3,100,False,0,Hazy,13:00,True
ENV00002524,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T03:00:00,73.5,ug/m3,100,False,0,Hazy,13:00,True
ENV00002525,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T04:00:00,47.8,ug/m3,100,False,0,Clear,13:00,True
ENV00002526,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T05:00:00,70.7,ug/m3,100,False,0,Hazy,13:00,True
ENV00002527,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T06:00:00,63.1,ug/m3,100,False,0,Clear,13:00,True
ENV00002528,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T07:00:00,41.5,ug/m3,100,False,0,Windy,13:00,True
ENV00002529,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T08:00:00,73.4,ug/m3,100,False,0,Windy,13:00,True
ENV00002530,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T09:00:00,41.8,ug/m3,100,False,0,Clear,13:00,True
ENV00002531,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T10:00:00,73.8,ug/m3,100,False,0,Hazy,13:00,True
ENV00002532,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T11:00:00,56.9,ug/m3,100,False,0,Windy,13:00,True
ENV00002533,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T12:00:00,58.0,ug/m3,100,False,0,Hazy,13:00,True
ENV00002534,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T13:00:00,62.8,ug/m3,100,False,0,Clear,13:00,True
ENV00002535,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T14:00:00,52.6,ug/m3,100,False,0,Hazy,13:00,True
ENV00002536,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T15:00:00,54.7,ug/m3,100,False,0,Windy,13:00,True
ENV00002537,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T16:00:00,70.7,ug/m3,100,False,0,Hazy,13:00,False
ENV00002538,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T17:00:00,78.8,ug/m3,100,False,0,Windy,13:00,False
ENV00002539,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T18:00:00,64.0,ug/m3,100,False,0,Hazy,13:00,False
ENV00002540,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T19:00:00,51.4,ug/m3,100,False,0,Windy,13:00,False
ENV00002541,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T20:00:00,58.2,ug/m3,100,False,0,Windy,13:00,True
ENV00002542,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T21:00:00,70.3,ug/m3,100,False,0,Windy,13:00,True
ENV00002543,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T22:00:00,52.7,ug/m3,100,False,0,Clear,13:00,False
ENV00002544,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-09T23:00:00,42.2,ug/m3,100,False,0,Clear,13:00,True
ENV00002545,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T00:00:00,80.3,dB,85,False,0,Clear,13:00,False
ENV00002546,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T01:00:00,72.9,dB,85,False,0,Hazy,13:00,True
ENV00002547,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T02:00:00,68.9,dB,85,False,0,Hazy,13:00,False
ENV00002548,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T03:00:00,73.2,dB,85,False,0,Hazy,13:00,True
ENV00002549,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T04:00:00,64.0,dB,85,False,0,Windy,13:00,True
ENV00002550,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T05:00:00,81.3,dB,85,False,0,Hazy,13:00,True
ENV00002551,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T06:00:00,74.1,dB,85,False,0,Clear,13:00,True
ENV00002552,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T07:00:00,75.7,dB,85,False,0,Clear,13:00,False
ENV00002553,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T08:00:00,73.5,dB,85,False,0,Windy,13:00,True
ENV00002554,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T09:00:00,73.6,dB,85,False,0,Windy,13:00,False
ENV00002555,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T10:00:00,70.1,dB,85,False,0,Hazy,13:00,False
ENV00002556,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T11:00:00,75.0,dB,85,False,0,Windy,13:00,False
ENV00002557,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T12:00:00,74.5,dB,85,False,0,Clear,13:00,True
ENV00002558,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T13:00:00,68.2,dB,85,False,0,Clear,13:00,True
ENV00002559,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T14:00:00,80.2,dB,85,False,0,Clear,13:00,False
ENV00002560,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T15:00:00,75.5,dB,85,False,0,Clear,13:00,True
ENV00002561,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T16:00:00,65.7,dB,85,False,0,Windy,13:00,False
ENV00002562,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T17:00:00,71.5,dB,85,False,0,Hazy,13:00,True
ENV00002563,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T18:00:00,74.3,dB,85,False,0,Hazy,13:00,True
ENV00002564,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T19:00:00,68.5,dB,85,False,0,Windy,13:00,True
ENV00002565,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T20:00:00,65.0,dB,85,False,0,Hazy,13:00,False
ENV00002566,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T21:00:00,66.2,dB,85,False,0,Clear,13:00,True
ENV00002567,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T22:00:00,66.1,dB,85,False,0,Windy,13:00,False
ENV00002568,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-09T23:00:00,70.5,dB,85,False,0,Windy,13:00,True
ENV00002569,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T00:00:00,6.8,pH,8.5,False,0,Clear,13:00,True
ENV00002570,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T01:00:00,7.4,pH,8.5,False,0,Hazy,13:00,False
ENV00002571,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T02:00:00,8.0,pH,8.5,False,0,Windy,13:00,True
ENV00002572,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T03:00:00,7.6,pH,8.5,False,0,Hazy,13:00,False
ENV00002573,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T04:00:00,7.3,pH,8.5,False,0,Clear,13:00,False
ENV00002574,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T05:00:00,7.0,pH,8.5,False,0,Hazy,13:00,False
ENV00002575,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T06:00:00,7.9,pH,8.5,False,0,Windy,13:00,False
ENV00002576,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T07:00:00,7.7,pH,8.5,False,0,Windy,13:00,True
ENV00002577,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T08:00:00,8.1,pH,8.5,False,0,Hazy,13:00,True
ENV00002578,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T09:00:00,7.3,pH,8.5,False,0,Windy,13:00,False
ENV00002579,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T10:00:00,7.9,pH,8.5,False,0,Hazy,13:00,False
ENV00002580,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T11:00:00,7.1,pH,8.5,False,0,Windy,13:00,False
ENV00002581,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T12:00:00,7.8,pH,8.5,False,0,Windy,13:00,True
ENV00002582,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T13:00:00,7.3,pH,8.5,False,0,Windy,13:00,True
ENV00002583,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T14:00:00,7.2,pH,8.5,False,0,Hazy,13:00,False
ENV00002584,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T15:00:00,7.7,pH,8.5,False,0,Windy,13:00,False
ENV00002585,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T16:00:00,8.2,pH,8.5,False,0,Windy,13:00,True
ENV00002586,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T17:00:00,7.9,pH,8.5,False,0,Hazy,13:00,True
ENV00002587,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T18:00:00,8.0,pH,8.5,False,0,Hazy,13:00,True
ENV00002588,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T19:00:00,8.1,pH,8.5,False,0,Clear,13:00,True
ENV00002589,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T20:00:00,7.3,pH,8.5,False,0,Hazy,13:00,False
ENV00002590,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T21:00:00,7.4,pH,8.5,False,0,Hazy,13:00,False
ENV00002591,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T22:00:00,7.4,pH,8.5,False,0,Windy,13:00,False
ENV00002592,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-09T23:00:00,7.1,pH,8.5,False,0,Clear,13:00,True
ENV00002593,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T00:00:00,69.0,ug/m3,150,False,0,Hazy,13:00,True
ENV00002594,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T01:00:00,65.0,ug/m3,150,False,0,Windy,13:00,True
ENV00002595,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T02:00:00,72.0,ug/m3,150,False,0,Hazy,13:00,True
ENV00002596,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T03:00:00,77.5,ug/m3,150,False,0,Windy,13:00,False
ENV00002597,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T04:00:00,64.6,ug/m3,150,False,0,Windy,13:00,True
ENV00002598,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T05:00:00,79.9,ug/m3,150,False,0,Windy,13:00,True
ENV00002599,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T06:00:00,81.0,ug/m3,150,False,0,Clear,13:00,True
ENV00002600,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T07:00:00,75.1,ug/m3,150,False,0,Windy,13:00,True
ENV00002601,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T08:00:00,80.8,ug/m3,150,False,0,Hazy,13:00,False
ENV00002602,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T09:00:00,61.2,ug/m3,150,False,0,Hazy,13:00,True
ENV00002603,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T10:00:00,89.4,ug/m3,150,False,0,Windy,13:00,True
ENV00002604,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T11:00:00,75.1,ug/m3,150,False,0,Windy,13:00,False
ENV00002605,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T12:00:00,81.5,ug/m3,150,False,0,Windy,13:00,True
ENV00002606,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T13:00:00,214.6,ug/m3,150,True,43.0,Clear,13:00,True
ENV00002607,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T14:00:00,195.4,ug/m3,150,True,30.3,Windy,13:00,False
ENV00002608,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T15:00:00,111.7,ug/m3,150,False,0,Clear,13:00,False
ENV00002609,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-10T16:00:00,111.4,ug/m3,150,False,0,Windy,13:00,True
